customer_id,age,gender,region,plan_type,tenure_months,days_since_last_purchase,purchase_frequency,avg_order_value,total_spend,login_frequency_monthly,email_open_rate,pages_per_session,support_tickets,avg_resolution_days,complaints,churn,rfm_score,engagement_score,support_risk,gender_enc,region_enc,plan_type_enc,churn_probability,risk_tier
CUST0434,18,Female,South,Basic,41,61,7.3,40.1,1000.16,1.2,0.28,4.7,1,1.0,0,1,0.35783333333333334,0.16666666666666669,0.07142857142857142,0,2,0,0.1424,Low risk
CUST0435,25,Male,North,Premium,29,31,0.5,81.69,98.71,1.1,0.51,6.5,0,2.2,1,0,0.37349166666666667,0.258,2.157142857142857,1,1,1,0.4781,Medium risk
CUST0436,63,Female,South,Standard,4,91,0.5,106.69,17.78,1.1,0.4,2.5,2,1.3,0,1,0.194325,0.17166666666666666,0.09285714285714286,0,2,2,0.9879,High risk
CUST0437,33,Female,West,Basic,5,96,6.7,108.13,301.86,0.7,0.18,6.4,1,0.5,0,1,0.2873583333333333,0.15100000000000002,0.03571428571428571,0,3,0,0.9777,High risk
CUST0438,31,Female,West,Premium,11,61,10.3,56.95,537.7,1.9,0.24,3.5,1,1.0,0,0,0.424375,0.15033333333333332,0.07142857142857142,0,3,1,0.1353,Low risk
CUST0439,29,Male,South,Premium,56,74,2.5,68.81,802.78,10.9,0.22,3.3,0,0.5,0,1,0.254425,0.2916666666666667,0.03571428571428571,1,2,1,0.8497,High risk
CUST0440,68,Male,East,Premium,51,67,2.8,62.99,749.58,7.5,0.03,5.4,3,0.5,0,1,0.27815833333333334,0.20600000000000002,0.03571428571428571,1,0,1,0.8435,High risk
CUST0441,40,Male,South,Basic,21,109,1.5,28.95,75.99,6.6,0.35,3.3,1,0.5,1,1,0.08704166666666668,0.259,2.0357142857142856,1,2,0,0.9791,High risk
CUST0442,32,Male,West,Standard,35,91,9.0,91.13,2392.16,8.0,0.21,4.6,0,0.5,0,1,0.33010833333333334,0.25766666666666665,0.03571428571428571,1,3,2,0.8132,High risk
CUST0443,45,Female,South,Premium,12,35,4.1,76.16,312.26,1.6,0.15,4.5,1,0.8,0,1,0.41855,0.13166666666666665,0.05714285714285715,0,2,1,0.3528,Low risk
CUST0444,51,Female,East,Premium,26,95,1.4,118.22,358.6,10.9,0.36,1.0,0,1.5,0,1,0.20635000000000003,0.303,0.10714285714285714,0,0,1,0.9861,High risk
CUST0445,19,Female,South,Basic,51,15,1.4,50.3,299.28,0.7,0.24,4.8,1,5.0,0,1,0.4164166666666667,0.14766666666666667,0.35714285714285715,0,2,0,0.8273,High risk
CUST0446,49,Male,East,Basic,19,16,8.9,107.66,1517.11,2.0,0.24,1.1,2,1.6,1,0,0.5921333333333334,0.12,2.1142857142857143,1,0,0,0.0906,Low risk
CUST0447,40,Female,East,Standard,45,13,0.5,109.78,205.84,4.4,0.04,1.3,1,2.4,1,1,0.4569,0.10266666666666667,2.1714285714285713,0,0,2,0.905,High risk
CUST0448,39,Male,South,Premium,7,113,1.6,76.41,71.32,0.5,0.12,4.7,0,0.9,1,1,0.11500833333333334,0.10700000000000001,2.0642857142857145,1,2,1,0.9962,High risk
CUST0449,68,Female,South,Standard,47,35,3.2,10.0,125.33,6.5,0.02,5.1,0,2.8,0,0,0.3476666666666667,0.18233333333333335,0.19999999999999998,0,2,2,0.4886,Medium risk
CUST0450,42,Male,North,Standard,55,116,0.6,59.62,163.96,2.4,0.2,6.4,1,1.9,0,1,0.07351666666666666,0.18533333333333335,0.1357142857142857,1,1,2,0.9725,High risk
CUST0451,39,Male,West,Basic,7,75,0.5,128.58,37.5,7.7,0.36,1.8,0,1.2,1,0,0.2659,0.26033333333333336,2.085714285714286,1,3,0,0.9881,High risk
CUST0452,39,Female,East,Standard,26,59,6.8,83.91,1236.27,3.4,0.35,2.5,3,0.5,0,0,0.3922583333333333,0.19499999999999998,0.03571428571428571,0,0,2,0.097,Low risk
CUST0453,66,Female,North,Premium,40,21,9.0,95.8,2874.0,1.0,0.13,4.9,2,0.7,0,0,0.5673333333333334,0.12100000000000001,0.049999999999999996,0,1,1,0.0136,Low risk
CUST0454,69,Female,South,Basic,5,115,6.9,72.33,207.95,6.6,0.19,6.4,0,1.9,1,1,0.19769166666666665,0.2523333333333333,2.1357142857142857,0,2,0,0.9574,High risk
CUST0455,59,Female,West,Premium,21,54,9.2,68.3,1099.63,1.5,0.13,4.4,3,1.1,0,0,0.4379166666666667,0.12266666666666667,0.07857142857142858,0,3,1,0.062,Low risk
CUST0456,23,Male,North,Premium,14,75,3.2,18.98,70.86,3.4,0.17,2.2,1,4.4,1,1,0.2218166666666667,0.137,2.3142857142857145,1,1,1,0.9674,High risk
CUST0457,32,Female,East,Basic,4,30,6.7,98.84,220.74,0.4,0.33,7.0,0,0.5,1,0,0.4996166666666667,0.199,2.0357142857142856,0,0,0,0.0759,Low risk
CUST0458,60,Female,North,Standard,23,48,1.9,107.39,391.08,4.8,0.56,3.5,0,0.5,0,1,0.36274166666666663,0.2946666666666667,0.03571428571428571,0,1,2,0.8521,High risk
CUST0459,54,Female,East,Basic,42,117,4.4,46.47,715.64,5.5,0.21,3.5,0,1.8,2,1,0.125725,0.20133333333333334,4.128571428571429,0,0,0,0.9926,High risk
CUST0460,50,Male,South,Premium,20,35,18.0,69.63,2088.9,2.4,0.41,1.1,1,4.3,0,0,0.6563583333333334,0.17766666666666664,0.3071428571428571,1,2,1,0.0191,Low risk
CUST0461,25,Male,West,Standard,15,86,1.0,65.59,81.99,15.4,0.17,5.4,4,0.9,0,1,0.18549166666666667,0.37966666666666665,0.0642857142857143,1,3,2,0.9506,High risk
CUST0462,61,Female,West,Standard,50,38,2.0,87.6,730.0,10.4,0.29,5.7,1,2.1,0,0,0.38133333333333336,0.3363333333333333,0.15,0,3,2,0.1265,Low risk
CUST0463,61,Male,West,Premium,52,31,2.6,58.67,661.02,6.2,0.61,2.6,0,0.5,1,0,0.39105833333333334,0.321,2.0357142857142856,1,3,1,0.0982,Low risk
CUST0464,22,Female,South,Basic,45,78,0.6,102.94,231.61,6.3,0.13,7.5,1,1.6,1,0,0.23628333333333335,0.244,2.1142857142857143,0,2,0,0.3094,Low risk
CUST0465,56,Male,East,Premium,29,24,0.5,77.14,93.21,1.5,0.02,2.8,1,3.1,1,0,0.39303333333333335,0.06833333333333333,2.2214285714285715,1,0,1,0.3094,Low risk
CUST0466,21,Male,South,Standard,8,114,7.1,10.0,47.33,5.3,0.32,5.3,2,4.0,0,1,0.15258333333333332,0.255,0.2857142857142857,1,2,2,0.9686,High risk
CUST0467,23,Male,West,Basic,41,49,15.1,88.28,4554.51,1.1,0.22,4.4,0,0.5,0,0,0.5744833333333333,0.14300000000000002,0.03571428571428571,1,3,0,0.0687,Low risk
CUST0468,62,Male,South,Standard,48,96,2.1,104.89,881.08,0.8,0.5,1.0,0,0.9,1,1,0.20415833333333333,0.17666666666666667,2.0642857142857145,1,2,2,0.9621,High risk
CUST0469,49,Female,South,Premium,19,100,0.5,40.44,32.01,30.0,0.54,5.1,1,2.0,0,1,0.10911666666666664,0.73,0.14285714285714285,0,2,1,0.8188,High risk
CUST0470,69,Female,South,Basic,48,32,0.5,87.26,174.52,4.9,0.12,4.9,0,0.5,3,1,0.3748,0.183,6.035714285714286,0,2,0,0.8373,High risk
CUST0471,47,Female,East,Premium,39,55,8.9,129.9,3757.36,2.8,0.2,1.0,1,2.3,0,0,0.48066666666666674,0.12,0.16428571428571428,0,0,1,0.1159,Low risk
CUST0472,64,Male,North,Premium,46,79,2.5,78.36,750.95,1.7,0.69,7.1,2,1.5,1,0,0.24571666666666667,0.32999999999999996,2.107142857142857,1,1,1,0.1687,Low risk
CUST0473,52,Female,North,Basic,28,107,1.5,109.25,382.38,4.6,0.14,4.9,1,0.7,0,1,0.160625,0.184,0.049999999999999996,0,1,0,0.9802,High risk
CUST0474,57,Female,South,Premium,46,58,2.6,61.74,615.34,0.3,0.06,6.5,1,3.4,0,1,0.30361666666666665,0.10966666666666666,0.24285714285714285,0,2,1,0.9418,High risk
CUST0475,69,Female,North,Basic,57,99,1.5,74.46,530.53,0.5,0.16,1.0,0,0.7,1,1,0.1583,0.06966666666666667,2.05,0,1,0,0.9951,High risk
CUST0476,33,Male,North,Basic,27,3,2.7,68.86,418.32,0.2,0.2,3.2,1,9.5,1,1,0.49463333333333337,0.106,2.678571428571429,1,1,0,0.7833,High risk
CUST0477,30,Male,South,Basic,4,80,7.9,63.39,166.93,3.5,0.53,6.4,4,3.4,1,1,0.32440833333333335,0.30266666666666664,2.242857142857143,1,2,0,0.6506,Medium risk
CUST0478,67,Male,South,Premium,58,69,3.6,70.57,1227.92,4.6,0.38,1.0,1,2.5,0,1,0.2918083333333334,0.204,0.17857142857142858,1,2,1,0.9401,High risk
CUST0479,59,Female,West,Standard,15,85,4.7,26.08,153.22,0.3,0.31,3.2,1,0.5,0,1,0.22064999999999999,0.14066666666666666,0.03571428571428571,0,3,2,0.9754,High risk
CUST0480,47,Female,North,Basic,35,10,1.8,65.07,341.62,6.4,0.24,4.8,0,4.7,1,0,0.45239166666666664,0.24266666666666667,2.335714285714286,0,1,0,0.1296,Low risk
CUST0481,36,Female,East,Standard,37,83,5.4,115.13,1916.91,1.3,0.16,1.0,2,3.1,1,1,0.313775,0.083,2.2214285714285715,0,0,2,0.9697,High risk
CUST0482,34,Male,South,Standard,1,25,4.4,46.09,16.9,5.8,0.08,1.4,1,0.5,0,0,0.432075,0.13933333333333334,0.03571428571428571,1,2,2,0.2445,Low risk
CUST0483,36,Male,West,Basic,3,68,0.5,43.02,5.38,20.1,0.4,6.8,2,1.0,0,0,0.21793333333333334,0.5456666666666667,0.07142857142857142,1,3,0,0.0738,Low risk
CUST0484,45,Female,East,Premium,47,61,3.4,76.84,1023.25,5.9,0.01,4.1,2,0.6,0,1,0.3202,0.15600000000000003,0.04285714285714286,0,0,1,0.2807,Low risk
CUST0485,43,Male,North,Premium,24,29,1.2,78.34,188.02,10.7,0.19,6.4,0,8.3,1,0,0.3896166666666667,0.32066666666666666,2.592857142857143,1,1,1,0.7194,Medium risk
CUST0486,54,Male,West,Standard,27,19,6.5,86.32,1262.43,14.8,0.29,4.4,0,3.9,2,0,0.52235,0.3923333333333333,4.2785714285714285,1,3,2,0.0747,Low risk
CUST0487,43,Male,South,Premium,40,43,2.2,71.59,524.99,3.3,0.46,8.9,2,5.3,0,1,0.35482499999999995,0.3116666666666667,0.37857142857142856,1,2,1,0.7535,High risk
CUST0488,40,Male,East,Standard,36,66,20.0,77.16,4629.6,6.1,0.1,4.9,2,3.1,0,0,0.5943,0.197,0.22142857142857145,1,0,2,0.0349,Low risk
CUST0489,26,Female,South,Premium,34,74,0.5,64.47,91.33,9.6,0.69,6.5,0,1.2,1,1,0.21580833333333332,0.45366666666666666,2.085714285714286,0,2,1,0.5327,Medium risk
CUST0490,29,Male,North,Standard,29,61,6.1,36.73,541.46,2.2,0.12,3.5,1,0.5,0,1,0.334025,0.11933333333333332,0.03571428571428571,1,1,2,0.9017,High risk
CUST0491,18,Male,East,Standard,24,43,4.5,72.86,655.74,1.5,0.44,4.4,1,0.5,1,0,0.39613333333333334,0.21566666666666667,2.0357142857142856,1,0,2,0.0615,Low risk
CUST0492,18,Male,North,Basic,24,25,5.8,96.74,1122.18,14.6,0.23,5.3,2,0.5,0,0,0.4987833333333333,0.383,0.03571428571428571,1,1,0,0.0227,Low risk
CUST0493,64,Male,North,Premium,42,20,1.5,90.45,474.86,6.5,0.25,5.6,1,1.6,0,0,0.43495833333333334,0.258,0.1142857142857143,1,1,1,0.2332,Low risk
CUST0494,51,Female,West,Standard,4,48,2.7,22.67,20.4,1.2,0.52,3.9,1,5.1,0,1,0.30614166666666665,0.22799999999999998,0.36428571428571427,0,3,2,0.9523,High risk
CUST0495,49,Female,South,Basic,3,83,6.4,82.56,132.1,3.0,0.32,4.0,1,9.6,0,1,0.30413333333333337,0.19933333333333336,0.6857142857142857,0,2,0,0.9902,High risk
CUST0496,65,Male,East,Basic,34,87,1.1,48.22,150.29,8.0,0.1,5.0,1,0.7,0,1,0.16943333333333332,0.22999999999999998,0.049999999999999996,1,0,0,0.9582,High risk
CUST0497,42,Male,North,Standard,57,24,1.0,116.76,554.61,4.0,0.48,5.0,1,2.4,1,1,0.4348000000000001,0.2773333333333333,2.1714285714285713,1,1,2,0.0538,Low risk
CUST0498,57,Male,North,Standard,49,11,3.2,84.79,1107.92,5.2,0.42,1.9,2,1.8,1,0,0.48999166666666666,0.238,2.1285714285714286,1,1,2,0.0639,Low risk
CUST0499,62,Male,East,Standard,23,110,3.0,101.89,585.87,7.0,0.23,4.4,2,1.3,0,1,0.17074166666666668,0.24433333333333335,0.09285714285714286,1,0,2,0.973,High risk
CUST0500,18,Male,North,Premium,53,98,1.3,75.64,434.3,4.9,0.12,4.6,1,2.2,0,1,0.15911666666666668,0.179,0.15714285714285717,1,1,1,0.9541,High risk
CUST0501,33,Male,West,Basic,56,55,1.4,73.02,477.06,3.9,0.26,2.0,2,0.9,0,0,0.3020166666666667,0.1696666666666667,0.0642857142857143,1,3,0,0.114,Low risk
CUST0502,56,Female,West,Standard,52,28,1.3,119.88,675.32,6.9,0.19,5.8,2,5.8,0,0,0.4293166666666666,0.24933333333333332,0.41428571428571426,0,3,2,0.1158,Low risk
CUST0503,22,Male,West,Basic,23,69,5.9,104.18,1178.1,6.5,0.3,4.8,0,2.4,0,0,0.3600666666666667,0.2623333333333333,0.17142857142857143,1,3,0,0.2939,Low risk
CUST0504,39,Female,West,Premium,45,63,4.2,78.54,1237.01,5.0,0.73,8.7,1,2.8,0,0,0.32895,0.41833333333333333,0.19999999999999998,0,3,1,0.1568,Low risk
CUST0505,46,Female,North,Premium,5,59,7.1,69.01,204.15,2.2,0.25,3.9,2,0.6,0,0,0.38509166666666667,0.16366666666666668,0.04285714285714286,0,1,1,0.1157,Low risk
CUST0506,20,Male,East,Standard,31,5,14.8,23.78,909.19,2.6,0.25,6.3,1,0.5,0,0,0.6621500000000001,0.20233333333333334,0.03571428571428571,1,0,2,0.0041,Low risk
CUST0507,29,Female,East,Standard,53,51,2.6,84.74,973.1,17.6,0.15,5.1,1,1.0,0,0,0.34611666666666663,0.4063333333333333,0.07142857142857142,0,0,2,0.0216,Low risk
CUST0508,43,Female,East,Basic,41,21,0.5,71.22,121.67,0.6,0.25,7.8,2,2.9,0,1,0.3981,0.189,0.20714285714285713,0,0,0,0.8491,High risk
CUST0509,33,Female,East,Standard,57,12,0.5,91.62,217.6,1.6,0.23,2.1,0,5.6,1,1,0.44510000000000005,0.12366666666666667,2.4,0,0,2,0.839,High risk
CUST0510,68,Female,South,Premium,57,50,1.4,100.73,669.85,3.4,0.2,3.0,3,1.1,0,0,0.34177499999999994,0.15666666666666668,0.07857142857142858,0,2,1,0.0581,Low risk
CUST0511,54,Female,East,Standard,54,4,10.8,111.99,5442.71,9.1,0.31,2.1,2,3.0,1,0,0.6689916666666668,0.27266666666666667,2.2142857142857144,0,0,2,0.0136,Low risk
CUST0512,39,Female,South,Basic,6,118,3.0,85.11,127.66,0.9,0.21,3.8,2,1.3,0,1,0.1300916666666667,0.12866666666666665,0.09285714285714286,0,2,0,0.9928,High risk
CUST0513,46,Male,South,Standard,37,113,1.3,43.61,174.8,1.6,0.3,1.8,1,0.7,0,1,0.082425,0.14066666666666666,0.049999999999999996,1,2,2,0.9801,High risk
CUST0514,31,Female,West,Premium,57,42,2.0,10.52,99.94,0.3,0.43,1.0,1,2.7,1,0,0.30376666666666663,0.14733333333333334,2.192857142857143,0,3,1,0.1595,Low risk
CUST0515,45,Female,South,Basic,10,84,3.7,50.26,154.97,6.1,0.18,1.0,1,3.2,2,1,0.22663333333333335,0.16899999999999998,4.228571428571429,0,2,0,0.9937,High risk
CUST0516,22,Female,North,Basic,40,38,4.2,115.0,1610.0,1.4,0.38,1.0,3,0.5,1,0,0.4426666666666667,0.15066666666666664,2.0357142857142856,0,1,0,0.1312,Low risk
CUST0517,64,Male,South,Standard,7,25,0.7,129.7,52.96,2.5,0.73,5.3,1,0.7,0,0,0.43699999999999994,0.3313333333333333,0.049999999999999996,1,2,2,0.0269,Low risk
CUST0518,66,Female,West,Premium,39,14,15.1,67.86,3330.23,2.9,0.55,3.1,2,1.4,0,0,0.6741333333333334,0.2546666666666667,0.09999999999999999,0,3,1,0.0072,Low risk
CUST0519,47,Male,South,Basic,38,75,3.1,31.17,305.99,11.1,0.44,1.5,0,0.5,1,1,0.230225,0.337,2.0357142857142856,1,2,0,0.9298,High risk
CUST0520,63,Female,North,Basic,21,32,0.6,55.55,58.33,2.6,0.48,2.7,0,5.3,0,1,0.3501250000000001,0.22333333333333333,0.37857142857142856,0,1,0,0.8227,High risk
CUST0521,69,Male,North,Basic,20,11,9.0,109.13,1636.95,0.8,0.29,2.9,0,1.8,1,0,0.6117750000000001,0.139,2.1285714285714286,1,1,0,0.0212,Low risk
CUST0522,22,Male,North,Basic,3,61,0.5,57.27,7.16,3.7,0.66,2.1,1,0.5,1,1,0.2531416666666667,0.2876666666666667,2.0357142857142856,1,1,0,0.9432,High risk
CUST0523,29,Female,West,Standard,51,18,9.5,92.67,3741.55,16.5,0.15,7.2,1,0.5,0,0,0.583475,0.41600000000000004,0.03571428571428571,0,3,2,0.0109,Low risk
CUST0524,33,Female,West,Standard,22,27,20.0,80.06,2935.53,4.7,0.18,6.8,0,6.2,0,0,0.7267166666666667,0.223,0.4428571428571429,0,3,2,0.017,Low risk
CUST0525,43,Male,East,Standard,47,55,4.8,96.3,1810.44,20.5,0.06,7.2,2,2.7,1,0,0.3809166666666667,0.4556666666666667,2.192857142857143,1,0,2,0.1297,Low risk
CUST0526,43,Female,West,Standard,4,54,5.9,129.54,254.76,9.2,0.17,4.4,1,2.7,1,1,0.4312,0.263,2.192857142857143,0,3,2,0.9268,High risk
CUST0527,65,Male,North,Basic,28,82,1.6,92.69,346.04,0.2,0.18,4.6,0,0.5,2,1,0.23190833333333333,0.11866666666666667,4.035714285714286,1,1,0,0.9922,High risk
CUST0528,38,Male,North,Premium,12,87,11.4,79.41,905.27,5.4,0.12,2.7,0,4.5,0,1,0.375675,0.162,0.32142857142857145,1,1,1,0.9151,High risk
CUST0529,56,Male,West,Standard,38,75,3.0,132.85,1262.07,1.7,0.27,2.3,6,1.2,0,0,0.3132083333333333,0.14,0.08571428571428572,1,3,2,0.2198,Low risk
CUST0530,53,Male,South,Premium,51,21,5.3,85.49,1925.66,4.1,0.36,4.0,1,2.2,0,1,0.49399166666666666,0.22966666666666669,0.15714285714285717,1,2,1,0.4972,Medium risk
CUST0531,50,Male,West,Standard,36,44,10.3,51.21,1582.39,1.6,0.39,5.3,3,6.4,0,0,0.47625833333333334,0.21433333333333332,0.4571428571428572,1,3,2,0.029,Low risk
CUST0532,47,Female,West,Basic,47,5,14.8,95.62,5542.77,2.1,0.31,6.4,2,0.5,0,0,0.7220166666666668,0.21333333333333335,0.03571428571428571,0,3,0,0.0078,Low risk
CUST0533,54,Male,North,Standard,41,87,7.2,88.42,2175.13,12.8,0.56,2.9,2,1.3,1,1,0.30968333333333337,0.42000000000000004,2.092857142857143,1,1,2,0.9129,High risk
CUST0534,40,Male,East,Basic,5,41,1.4,65.76,38.36,1.2,0.42,1.5,1,0.5,1,0,0.3426333333333334,0.16599999999999998,2.0357142857142856,1,0,0,0.1988,Low risk
CUST0535,27,Female,North,Standard,13,59,13.6,59.47,876.19,10.4,0.45,5.5,1,1.4,0,0,0.4908916666666666,0.3816666666666667,0.09999999999999999,0,1,2,0.0085,Low risk
CUST0536,22,Male,East,Basic,23,89,4.0,66.05,506.38,0.2,0.04,1.0,1,0.6,0,1,0.228375,0.028666666666666667,0.04285714285714286,1,0,0,0.9709,High risk
CUST0537,53,Female,North,Basic,58,105,10.7,59.04,3053.35,0.5,0.27,3.9,0,4.8,1,0,0.28645,0.14133333333333334,2.342857142857143,0,1,0,0.165,Low risk
CUST0538,51,Female,West,Premium,50,54,4.5,67.03,1256.81,9.6,0.29,4.2,0,1.0,1,1,0.35460833333333336,0.303,2.0714285714285716,0,3,1,0.8294,High risk
CUST0539,69,Female,North,Basic,30,74,1.5,49.72,186.45,5.0,0.19,3.2,1,2.0,1,1,0.22101666666666664,0.183,2.142857142857143,0,1,0,0.9727,High risk
CUST0540,48,Male,North,Premium,37,22,1.8,86.58,480.52,6.9,0.36,1.0,2,3.9,0,0,0.4303166666666666,0.23633333333333334,0.2785714285714286,1,1,1,0.211,Low risk
CUST0541,27,Male,North,Basic,25,83,3.2,84.34,562.27,1.2,0.07,3.3,0,8.2,1,1,0.24961666666666668,0.085,2.5857142857142854,1,1,0,0.9813,High risk
CUST0542,36,Male,West,Standard,48,65,6.2,85.36,2116.93,3.9,0.44,7.3,1,1.4,0,0,0.36296666666666666,0.29433333333333334,0.09999999999999999,1,3,2,0.1029,Low risk
CUST0543,49,Female,West,Standard,27,64,1.5,73.13,246.81,6.7,0.61,5.2,3,1.2,1,0,0.2738583333333333,0.364,2.085714285714286,0,3,2,0.3352,Low risk
CUST0544,18,Male,West,Standard,51,71,3.5,69.67,1036.34,4.9,0.3,6.3,1,0.5,1,1,0.2826416666666667,0.2556666666666667,2.0357142857142856,1,3,2,0.8794,High risk
CUST0545,22,Female,West,Basic,14,4,1.7,118.26,234.55,3.2,0.18,1.6,2,0.5,0,0,0.5149666666666667,0.12866666666666668,0.03571428571428571,0,3,0,0.0562,Low risk
CUST0546,62,Male,East,Basic,57,65,6.8,77.02,2487.75,16.1,0.69,4.5,0,1.9,0,0,0.36651666666666666,0.5353333333333334,0.1357142857142857,1,0,0,0.0447,Low risk
CUST0547,21,Female,East,Basic,48,15,2.5,112.91,1129.1,5.6,0.12,4.2,1,0.5,2,0,0.48784166666666673,0.18533333333333335,4.035714285714286,0,0,0,0.1317,Low risk
CUST0548,33,Male,South,Basic,59,104,0.5,45.11,110.9,11.9,0.08,4.2,0,1.0,1,0,0.09967499999999999,0.2783333333333333,2.0714285714285716,1,2,0,0.989,High risk
CUST0549,41,Male,West,Standard,47,76,0.7,92.68,254.1,6.5,0.14,5.1,0,0.5,1,1,0.23615000000000003,0.21833333333333332,2.0357142857142856,1,3,2,0.8759,High risk
CUST0550,33,Male,East,Premium,54,22,0.5,52.96,119.16,6.6,0.35,4.3,1,1.9,0,0,0.37955,0.2723333333333333,0.1357142857142857,1,0,1,0.0379,Low risk
CUST0551,19,Female,North,Premium,36,86,2.8,58.32,489.89,0.4,0.33,1.6,1,1.1,0,1,0.21093333333333333,0.127,0.07857142857142858,0,1,1,0.9826,High risk
CUST0552,66,Female,West,Premium,39,114,0.5,62.64,101.79,2.2,0.27,5.2,1,0.5,0,1,0.08095000000000002,0.187,0.03571428571428571,0,3,1,0.986,High risk
CUST0553,45,Male,South,Premium,16,47,0.5,60.76,40.51,9.8,0.53,5.7,2,0.7,0,0,0.3027166666666667,0.3983333333333334,0.049999999999999996,1,2,1,0.0226,Low risk
CUST0554,49,Male,South,Standard,56,81,11.3,60.91,3211.99,1.3,0.46,6.6,1,1.7,1,0,0.37850833333333334,0.2476666666666667,2.1214285714285714,1,2,2,0.054,Low risk
CUST0555,44,Female,South,Basic,22,93,8.2,111.52,1676.52,0.6,0.25,6.7,0,2.1,2,1,0.3264333333333333,0.17433333333333334,4.15,0,2,0,0.9576,High risk
CUST0556,37,Female,North,Premium,21,46,2.4,76.36,320.71,2.0,0.29,5.0,1,1.2,0,0,0.3523,0.187,0.08571428571428572,0,1,1,0.1492,Low risk
CUST0557,41,Female,East,Standard,54,14,17.0,81.75,6253.88,1.2,0.25,1.7,1,3.3,3,0,0.7189583333333334,0.11766666666666667,6.235714285714286,0,0,2,0.0508,Low risk
CUST0558,29,Male,North,Standard,21,50,0.5,61.29,53.63,13.0,0.4,1.0,2,0.5,0,0,0.2931583333333333,0.35,0.03571428571428571,1,1,2,0.0534,Low risk
CUST0559,67,Female,West,Basic,8,20,3.8,100.71,255.13,10.1,0.49,3.5,1,0.5,1,0,0.4837583333333334,0.36200000000000004,2.0357142857142856,0,3,0,0.0508,Low risk
CUST0560,52,Male,South,Standard,49,50,3.8,85.65,1329.0,3.5,0.19,5.8,1,0.5,0,1,0.3712083333333333,0.19266666666666665,0.03571428571428571,1,2,2,0.7444,Medium risk
CUST0561,50,Female,North,Standard,16,112,2.4,65.73,210.34,0.3,0.37,5.7,1,1.5,1,1,0.12344166666666666,0.192,2.107142857142857,0,1,2,0.9873,High risk
CUST0562,50,Male,North,Premium,59,33,2.0,27.47,270.12,6.3,0.06,4.5,1,2.4,1,0,0.3478916666666666,0.183,2.1714285714285713,1,1,1,0.5708,Medium risk
CUST0563,68,Female,East,Standard,55,119,2.4,81.49,896.39,4.9,0.06,3.9,2,0.5,2,1,0.11324166666666666,0.15166666666666667,4.035714285714286,0,0,2,0.9778,High risk
CUST0564,60,Female,East,Basic,31,59,2.1,92.27,500.56,17.6,0.28,7.8,2,2.0,0,0,0.316975,0.4813333333333334,0.14285714285714285,0,0,0,0.4168,Medium risk
CUST0565,54,Female,South,Premium,42,43,5.2,45.63,830.47,4.1,0.42,5.1,0,1.3,1,0,0.38569166666666665,0.2623333333333333,2.092857142857143,0,2,1,0.1996,Low risk
CUST0566,29,Female,North,Basic,10,79,0.6,66.14,33.07,2.1,0.07,3.8,0,8.7,0,1,0.20228333333333337,0.10666666666666667,0.6214285714285713,0,1,0,0.9842,High risk
CUST0567,20,Female,North,Standard,32,12,0.9,91.11,218.66,3.7,0.2,2.7,2,2.5,1,0,0.45167500000000005,0.15766666666666668,2.1785714285714284,0,1,2,0.1201,Low risk
CUST0568,18,Male,East,Basic,59,40,0.8,27.87,109.62,19.4,0.34,2.0,0,2.1,0,0,0.3038916666666667,0.452,0.15,1,0,0,0.0201,Low risk
CUST0569,50,Female,North,Standard,34,118,1.2,55.53,188.8,6.0,0.52,1.8,1,1.7,0,1,0.07394166666666668,0.28,0.12142857142857143,0,1,2,0.9799,High risk
CUST0570,57,Female,North,Premium,9,20,3.0,86.31,194.2,5.6,0.49,2.0,2,11.9,0,1,0.4577583333333334,0.26699999999999996,0.85,0,1,1,0.7226,Medium risk
CUST0571,27,Female,North,Basic,17,94,0.5,108.15,76.61,1.4,0.2,4.6,1,7.9,0,1,0.18554166666666666,0.14466666666666667,0.5642857142857143,0,1,0,0.9946,High risk
CUST0572,60,Male,East,Premium,11,38,8.1,140.57,1043.73,6.8,0.3,4.0,1,1.5,1,0,0.5322250000000001,0.25666666666666665,2.107142857142857,1,0,1,0.0748,Low risk
CUST0573,61,Female,South,Basic,32,3,1.4,133.76,499.37,6.9,0.31,3.3,1,1.2,0,0,0.5259666666666667,0.252,0.08571428571428572,0,2,0,0.0207,Low risk
CUST0574,46,Male,West,Premium,10,28,0.7,79.31,46.26,1.9,0.08,5.5,0,1.2,1,1,0.3850083333333333,0.129,2.085714285714286,1,3,1,0.8956,High risk
CUST0575,30,Female,South,Premium,22,56,4.5,60.47,498.88,3.3,0.08,7.6,0,1.1,1,1,0.34247500000000003,0.18033333333333335,2.0785714285714287,0,2,1,0.9093,High risk
CUST0576,29,Female,West,Premium,57,90,0.5,102.69,243.89,1.7,0.7,2.4,1,1.5,0,1,0.194325,0.2703333333333333,0.10714285714285714,0,3,1,0.9712,High risk
CUST0577,48,Male,North,Basic,17,94,3.9,58.69,324.26,1.5,0.08,2.7,1,0.6,1,1,0.20382499999999998,0.085,2.0428571428571427,1,1,0,0.9923,High risk
CUST0578,63,Female,South,Premium,4,13,4.8,52.14,83.42,0.1,0.41,1.0,1,5.2,0,0,0.48411666666666664,0.13799999999999998,0.37142857142857144,0,2,1,0.1971,Low risk
